Tweets,hash,Score
 rt ojalá que junio sea un mes tranqui anonymous michaeljackson donaldtrump lossimpsons área51 elvaticano reina…,"anonymous,michaeljackson,donaldtrump,lossimpsons,área51,elvaticano",0
 rt usaonfire usaprotest usariots blacklivesmatter trump2020 donaldtrump india diplomatic diplomacy …,"usaonfire,usaprotest,usariots,blacklivesmatter,trump2020,donaldtrump,india",1
 the contrast messages biden trump universal different how alleged christian vote for…,"biden,trump",0
 rt vinu कबीरपरमेश्वर की लीलाएं 5 जून कबीर साहेब प्रकट दिवस 3दिन बाद कबीरप्रकटदिवस donaldtrump,"कबीरपरमेश्वर_की_लीलाएं,3दिन_बाद_कबीरप्रकटदिवस,donaldtrump",0
 rt many hollywood celebrities corporate houses openly speaking against donaldtrump without fear america they…,donaldtrump,1
 rt the moment happened seattleprotest anonymous anonymus blacklivesmatter antifaterrorist donaldtrump geor…,"seattleprotest,anonymous,anonymus,blacklivesmatter,antifaterrorist,donaldtrump",0
 on vous déconseille le season pass gta donaldtrump trump bunkerboy blackout,"gta,donaldtrump,trump,bunkerboy,blackout",-1
 on vous déconseille le season pass gta donaldtrump trump bunkerboy blackout,"gta,donaldtrump,trump,bunkerboy,blackout",-1
 on vous déconseille le season pass gta donaldtrump trump bunkerboy blackout,"gta,donaldtrump,trump,bunkerboy,blackout",-1
 rt bravo 👩🏻🧔🏿 anonymous anonymus antifaterrorist donaldtrump georgefloyd icantbreath trumpgenocide trump…,"anonymous,anonymus,antifaterrorist,donaldtrump,georgefloyd,icantbreath,trumpgenocide",-1
 rt bravo 👩🏻🧔🏿 anonymous anonymus antifaterrorist donaldtrump georgefloyd icantbreath trumpgenocide trump…,"anonymous,anonymus,antifaterrorist,donaldtrump,georgefloyd,icantbreath,trumpgenocide",-1
 rt estaria bueno que podamos difundir esto tambien esto es en argentina madariagam donaldtrump anonymuos apocalipsis ge…,"donaldtrump,anonymuos,apocalipsis",0
 rt many hollywood celebrities corporate houses openly speaking against donaldtrump without fear america they…,donaldtrump,1
 louisville police chief fired protester's death washington lmpd donaldtrump usariots rasicm georgefloyd…,"washington,lmpd,donaldtrump,usariots,rasicm,georgefloyd",-1
 louisville police chief fired protester's death washington lmpd donaldtrump usariots rasicm georgefloyd…,"washington,lmpd,donaldtrump,usariots,rasicm,georgefloyd",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 bidendominatestrump trumpresignnow bunkerbitch trumpisaracist blacklivesmatter georgefloydprotests…,"bidendominatestrump,trumpresignnow,bunkerbitch,trumpisaracist,blacklivesmatter,georgefloydprotests",-1
 bidendominatestrump trumpresignnow bunkerbitch trumpisaracist blacklivesmatter georgefloydprotests…,"bidendominatestrump,trumpresignnow,bunkerbitch,trumpisaracist,blacklivesmatter,georgefloydprotests",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt ryside les manifestants ils attendent donald trump comme ça donaldtrump maisonblanche anonymous bunkerdon …,"donaldtrump,maisonblanche,anonymous,bunkerdon",0
 rt ryside les manifestants ils attendent donald trump comme ça donaldtrump maisonblanche anonymous bunkerdon …,"donaldtrump,maisonblanche,anonymous,bunkerdon",0
 ever wonder orange s stain said nothing georgefloyd death because he…,georgefloyd,-1
 rt many hollywood celebrities corporate houses openly speaking against donaldtrump without fear america they…,donaldtrump,1
 rt 1309 es la biblia trump finalmente saco la death note 🤔 bible donaldtrump,"bible,donaldtrump",-1
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 it's interesting trump gonna surely loose next elections americaonfire donaldtrump,"americaonfire,donaldtrump",1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 trumpresignnow bunkerbitch biden2020,"trumpresignnow,bunkerbitch,biden2020",-1
 he may not melt mic but one thing sure joe biden speaks heart!🌊🌊🌊💙💙💙 biden2020 bluewave2020,"biden2020,bluewave2020",1
 rt 1309 es la biblia trump finalmente saco la death note 🤔 bible donaldtrump,"bible,donaldtrump",-1
 well got wall dumptrump trumpdictatorship trumpresignnow biden2020,"dumptrump,trumpdictatorship,trumpresignnow,biden2020",-1
 well got wall dumptrump trumpdictatorship trumpresignnow biden2020,"dumptrump,trumpdictatorship,trumpresignnow,biden2020",-1
 rt 1309 es la biblia trump finalmente saco la death note 🤔 bible donaldtrump,"bible,donaldtrump",-1
 rt why seattle police destroying property’s anonymous anonymus antifaterrorist casablanca donaldtrump blacklive…,"anonymous,anonymus,antifaterrorist,casablanca,donaldtrump",-1
 rt asked pmjt's comment donaldtrump amp questioned took 21 seconds respond fyi i like pm cho…,donaldtrump,1
 rt this stupid thepurge anonymous anonymus antifaterrorist donaldtrump georgefloyd icantbreath trumpgenoci…,"thepurge,anonymous,anonymus,antifaterrorist,donaldtrump,georgefloyd,icantbreath",-1
 rt this stupid thepurge anonymous anonymus antifaterrorist donaldtrump georgefloyd icantbreath trumpgenoci…,"thepurge,anonymous,anonymus,antifaterrorist,donaldtrump,georgefloyd,icantbreath",-1
 rt 1309 es la biblia trump finalmente saco la death note 🤔 bible donaldtrump,"bible,donaldtrump",-1
 rt también anonymous filtró un audio donde donaldtrump habla sobre lindsay lohan en el 2004 cuando lindsay no cumplía ni 18…,"anonymous,donaldtrump",-1
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 coward weak man no morals donaldtrump makes americ…,donaldtrump,-1
 justiceforflyod usa donaldtrump blacklifesmatters ❤️,"justiceforflyod,usa,donaldtrump,blacklifesmatters",0
 rt america please watch filthyrich asap this reminds much r kelly sex abuse donaldtrump child rapi…,"filthyrich,donaldtrump",-1
 rt mi mamá estuviste todo el día en el celular ya duérmete yo anonymous area51 donaldtrump …,"anonymous,area51,donaldtrump",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt same energy anonymous donaldtrump,"anonymous,donaldtrump",1
 blacklivesmatter fakepresident trumpdementia trumpdeathtoll100k trumpdictatorship votebluetosaveamerica2020…,"blacklivesmatter,fakepresident,trumpdementia,trumpdeathtoll100k,trumpdictatorship,votebluetosaveamerica2020",-1
 rt us president donaldtrump extended invitation india part next g 7 summit held united…,"donaldtrump,india",0
 joebiden joebiden2020 election2020 trump,"joebiden,joebiden2020,election2020,trump",0
 rt donaldtrump world's 2nd third class leader,donaldtrump,0
 rt why seattle police destroying property’s anonymous anonymus antifaterrorist casablanca donaldtrump blacklive…,"anonymous,anonymus,antifaterrorist,casablanca,donaldtrump",-1
 rt latest opinionpolls show joebiden beating donaldtrump comfortable margin 5 months go things could change …,"opinionpolls,joebiden,donaldtrump",1
 rt why seattle police destroying property’s anonymous anonymus antifaterrorist casablanca donaldtrump blacklive…,"anonymous,anonymus,antifaterrorist,casablanca,donaldtrump",-1
 rt nyc thread 12 reasons not vote donaldtrump 4 yrs trump president would catastrophic usa he…,"donaldtrump,trump,usa",-1
 rt nyc thread 12 reasons not vote donaldtrump 4 yrs trump president would catastrophic usa he…,"donaldtrump,trump,usa",-1
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt anonimous anomymous blakelivesmatter georgefloydwasmurdered donaldtrump epstein compartir rápido el video que twitte…,"anonimous,anomymous,blakelivesmatter,georgefloydwasmurdered,donaldtrump,epstein",0
 rt no quiero sonar psicópata pero si gustó jkaksjska miren el final porfavor os encantará donaldtrump anomymous https …,"donaldtrump,anomymous",-1
 fucking fascist piece shit! donaldtrump dicklessrapist,"donaldtrump,dicklessrapist",-1
 rt avocado sigan difundiendo guarden las imágenes saquen captura anonymuos donaldtrump pizzagate,"anonymuos,donaldtrump,pizzagate",0
 étatsunis « pourquoi les français ne comprennent ils pas les américains et encore moins donaldtrump » …,"étatsunis,français,donaldtrump",0
 rt this isn't movie bronx anomymous blacklifesmatters alllivesmatter anonymus antifaterrorist donal…,"anomymous,blacklifesmatters,alllivesmatter,anonymus,antifaterrorist",0
 rt si la violencia reina ninguno de nosotros será libre donaldtrump anonimous,"donaldtrump,anonimous",0
 rt no nos callan más anonymuos anonymous georgefloydprotest donaldtrump,"anonymuos,anonymous,georgefloydprotest,donaldtrump",-1
 rt i stan anonymous periodt keep ir head up king anonymous blm donaldtrump whitehouse coronavirus anonymousisback …,"anonymous,blm,donaldtrump,whitehouse,coronavirus,anonymousisback",0
 rt many hollywood celebrities corporate houses openly speaking against donaldtrump without fear america they…,donaldtrump,1
 rt este video no lo dejan de eliminar donaldtrump anonymuos,"donaldtrump,anonymuos",-1
 narendermodi donaldtrump,"narendermodi,donaldtrump",0
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt wow incredible anonymous anonymus donaldtrump georgefloyd icantbreath protests2020 trumpout2020 whitehou…,"anonymous,anonymus,donaldtrump,georgefloyd,icantbreath,protests2020,trumpout2020",-1
 rt this indianapolis this impd anonymous anonymus blacklivesmatter donaldtrump georgefloyd icantbreath prot…,"anonymous,anonymus,blacklivesmatter,donaldtrump,georgefloyd,icantbreath",-1
 rt this indianapolis this impd anonymous anonymus blacklivesmatter donaldtrump georgefloyd icantbreath prot…,"anonymous,anonymus,blacklivesmatter,donaldtrump,georgefloyd,icantbreath",-1
 rt 1309 es la biblia trump finalmente saco la death note 🤔 bible donaldtrump,"bible,donaldtrump",-1
